Sample,Transect.ID,Individual ID,Year,Site,VisitNumber,Lat,Long,Collected,Transect,NetorPan,DateCollected,Type,SpeciesCode,GenusCode,Sex,RNA conc.,Virus_Type,Virus,Richness,EstRich_Asyp,EstRich_46,EstRich_183,EstRich_338,Abundance,Diversity,APME_ABUND,BOIM_ABUND,LASI_ABUND,PEPR_ABUND
1608,S15C2,S15C2P-151,2015,S,1,42.45859,-83.77424,squash,C,Pan,8/7/2015,NON,LASI,LASI,F,20.6,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1646,S15B3,S15B3N-16,2015,S,2,42.45859,-83.77424,squash,B,Net,8/21/2015,NON,PEPR,PEPO,M,67.2,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1716,S15C3,S15C3N-86,2015,S,2,42.45859,-83.77424,squash,C,Net,8/21/2015,NON,PEPR,PEPO,M,20,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1469,S15B2,S15B2N-12,2015,S,1,42.45859,-83.77424,squash,B,Net,8/7/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1496,S15B2,S15B2N-39,2015,S,1,42.45859,-83.77424,squash,B,Net,8/7/2015,APIS,APME,APIS,F,253,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1500,S15D2,S15D2N-43,2015,S,1,42.45859,-83.77424,flowers,D,Net,8/7/2015,NON,BOIM,BOMB,F,496,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1506,S15D2,S15D2N-49,2015,S,1,42.45859,-83.77424,flowers,D,Net,8/7/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1521,S15D2,S15D2N-64,2015,S,1,42.45859,-83.77424,flowers,D,Net,8/7/2015,APIS,APME,APIS,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1576,S15A2,S15A2P-119,2015,S,1,42.45859,-83.77424,squash,A,Pan,8/7/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1590,S15C2,S15C2P-133,2015,S,1,42.45859,-83.77424,squash,C,Pan,8/7/2015,APIS,APME,APIS,F,315,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1631,S15A3,S15A3N-1,2015,S,2,42.45859,-83.77424,squash,A,Net,8/21/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1635,S15A3,S15A3N-5,2015,S,2,42.45859,-83.77424,squash,A,Net,8/21/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1660,S15B3,S15B3N-30,2015,S,2,42.45859,-83.77424,squash,B,Net,8/21/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1664,S15B3,S15B3N-34,2015,S,2,42.45859,-83.77424,squash,B,Net,8/21/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1680,S15D3,S15D3N-50,2015,S,2,42.45859,-83.77424,flowers,D,Net,8/21/2015,APIS,APME,APIS,F,482,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1682,S15D3,S15D3N-52,2015,S,2,42.45859,-83.77424,flowers,D,Net,8/21/2015,APIS,APME,APIS,F,289,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1710,S15C3,S15C3N-80,2015,S,2,42.45859,-83.77424,squash,C,Net,8/21/2015,NON,BOIM,BOMB,F,too high,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1746,S15D3,S15D3P-116,2015,S,2,42.45859,-83.77424,flowers,D,Pan,8/21/2015,NON,BOIM,BOMB,F,241,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1478,S15B2,S15B2N-21,2015,S,1,42.45859,-83.77424,squash,B,Net,8/7/2015,NON,PEPR,PEPO,M,248,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1554,S15C2,S15C2N-97,2015,S,1,42.45859,-83.77424,squash,C,Net,8/7/2015,NON,PEPR,PEPO,M,too high,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1562,S15A2,S15A2P-105,2015,S,1,42.45859,-83.77424,squash,A,Pan,8/7/2015,NON,LASI,LASI,F,105,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1566,S15A2,S15A2P-109,2015,S,1,42.45859,-83.77424,squash,A,Pan,8/7/2015,NON,LASI,LASI,F,63.6,DWV,1,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1612,S15C2,S15C2P-155,2015,S,1,42.45859,-83.77424,squash,C,Pan,8/7/2015,NON,LASI,LASI,F,29.5,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1641,S15B3,S15B3N-11,2015,S,2,42.45859,-83.77424,squash,B,Net,8/21/2015,NON,PEPR,PEPO,M,174,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1720,S15C3,S15C3N-90,2015,S,2,42.45859,-83.77424,squash,C,Net,8/21/2015,NON,PEPR,PEPO,M,151,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1722,S15C3,S15C3N-92,2015,S,2,42.45859,-83.77424,squash,C,Net,8/21/2015,NON,PEPR,PEPO,M,165,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
1735,S15A3,S15A3P-105,2015,S,2,42.45859,-83.77424,squash,A,Pan,8/21/2015,NON,LASI,LASI,F,40.1,DWV,0,19,46.903,10.071,15.987,20.354,288,0.838614005,54,50,51,69
2775,SP16D1,SP16D1N-122,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,153,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4769,SP16A2,SP16A2N-20,2016,SP,2,42.6815,-83.75499,squash,A,Net,9/1/2016,APIS,APME,APIS,F,204,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4796,SP16B2,SP16B2N-47,2016,SP,2,42.6815,-83.75499,squash,B,Net,9/1/2016,APIS,APME,APIS,F,235,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4808,SP16C2,SP16C2N-59,2016,SP,2,42.6815,-83.75499,squash,C,Net,9/1/2016,NON,BOIM,BOMB,F,too high,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4819,SP16C2,SP16C2N-70,2016,SP,2,42.6815,-83.75499,squash,C,Net,9/1/2016,NON,BOIM,BOMB,F,161,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2821,SP16B1,SP16B1P-168,2016,SP,1,42.6815,-83.75499,squash,B,Pan,8/14/2016,NON,LASI,LASI,F,40.5,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2885,SP16D1,SP16D1P-232,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,LASI,LASI,F,82.7,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4852,SP16D2,SP16D2P-103,2016,SP,2,42.6815,-83.75499,flowers,D,Pan,9/1/2016,NON,LASI,LASI,M,25.6,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2654,SP16A1,SP16A1N-1,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,APIS,APME,APIS,F,116,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2655,SP16A1,SP16A1N-2,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,APIS,APME,APIS,F,161,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2656,SP16A1,SP16A1N-3,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,APIS,APME,APIS,F,159,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2667,SP16A1,SP16A1N-14,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4830,SP16D2,SP16D2N-81,2016,SP,2,42.6815,-83.75499,flowers,D,Net,9/1/2016,APIS,APME,APIS,F,273,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4836,SP16D2,SP16D2N-87,2016,SP,2,42.6815,-83.75499,flowers,D,Net,9/1/2016,APIS,APME,APIS,F,too high,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4843,SP16D2,SP16D2N-94,2016,SP,2,42.6815,-83.75499,flowers,D,Net,9/1/2016,APIS,APME,APIS,F,75.1,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2674,SP16B1,SP16B1N-21,2016,SP,1,42.6815,-83.75499,squash,B,Net,8/14/2016,NON,PEPR,PEPO,M,540,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2698,SP16C1,SP16C1N-45,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,PEPR,PEPO,M,130,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2704,SP16C1,SP16C1N-51,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,BOIM,BOMB,F,197,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2724,SP16C1,SP16C1N-71,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,BOIM,BOMB,F,433,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2777,SP16D1,SP16D1N-124,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,232,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4751,SP16A2,SP16A2N-2,2016,SP,2,42.6815,-83.75499,squash,A,Net,9/1/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4760,SP16A2,SP16A2N-11,2016,SP,2,42.6815,-83.75499,squash,A,Net,9/1/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4783,SP16B2,SP16B2N-34,2016,SP,2,42.6815,-83.75499,squash,B,Net,9/1/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4840,SP16D2,SP16D2N-91,2016,SP,2,42.6815,-83.75499,flowers,D,Net,9/1/2016,APIS,APME,APIS,F,234,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2657,SP16A1,SP16A1N-4,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,NON,PEPR,PEPO,M,186,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2824,SP16B1,SP16B1P-171,2016,SP,1,42.6815,-83.75499,squash,B,Pan,8/14/2016,NON,LASI,LASI,F,34.6,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2832,SP16D1,SP16D1P-179,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,PEPR,PEPO,F,520,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2835,SP16D1,SP16D1P-182,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,LASI,LASI,F,128,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4847,SP16D2,SP16D2P-98,2016,SP,2,42.6815,-83.75499,flowers,D,Pan,9/1/2016,NON,LASI,LASI,F,86,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2707,SP16C1,SP16C1N-54,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,BOIM,BOMB,F,Sample too low,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2710,SP16C1,SP16C1N-57,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,BOIM,BOMB,F,19.8,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2738,SP16D1,SP16D1N-85,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,Sample too low,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4758,SP16A2,SP16A2N-9,2016,SP,2,42.6815,-83.75499,squash,A,Net,9/1/2016,NON,BOIM,BOMB,F,113,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4782,SP16B2,SP16B2N-33,2016,SP,2,42.6815,-83.75499,squash,B,Net,9/1/2016,NON,BOIM,BOMB,F,218,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2658,SP16A1,SP16A1N-5,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,NON,PEPR,PEPO,F,143,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2861,SP16D1,SP16D1P-208,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,LASI,LASI,F,68.5,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2883,SP16D1,SP16D1P-230,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,LASI,LASI,F,75.7,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2705,SP16C1,SP16C1N-52,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2712,SP16C1,SP16C1N-59,2016,SP,1,42.6815,-83.75499,squash,C,Net,8/14/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2731,SP16D1,SP16D1N-78,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,200,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2776,SP16D1,SP16D1N-123,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,too high,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4765,SP16A2,SP16A2N-16,2016,SP,2,42.6815,-83.75499,squash,A,Net,9/1/2016,NON,BOIM,BOMB,F,too high,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2828,SP16C1,SP16C1P-175,2016,SP,1,42.6815,-83.75499,squash,C,Pan,8/14/2016,NON,LASI,LASI,F,33.9,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2863,SP16D1,SP16D1P-210,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,PEPR,PEPO,M,166,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2886,SP16D1,SP16D1P-233,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,LASI,LASI,F,383,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4845,SP16A2,SP16A2P-96,2016,SP,2,42.6815,-83.75499,squash,A,Pan,9/1/2016,NON,LASI,LASI,M,47.8,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2693,SP16B1,SP16B1N-40,2016,SP,1,42.6815,-83.75499,squash,B,Net,8/14/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2732,SP16D1,SP16D1N-79,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,180,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2750,SP16D1,SP16D1N-97,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,407,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4773,SP16B2,SP16B2N-24,2016,SP,2,42.6815,-83.75499,squash,B,Net,9/1/2016,NON,BOIM,BOMB,F,too high,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4797,SP16B2,SP16B2N-48,2016,SP,2,42.6815,-83.75499,squash,B,Net,9/1/2016,APIS,APME,APIS,F,500,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4831,SP16D2,SP16D2N-82,2016,SP,2,42.6815,-83.75499,flowers,D,Net,9/1/2016,APIS,APME,APIS,F,223,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4832,SP16D2,SP16D2N-83,2016,SP,2,42.6815,-83.75499,flowers,D,Net,9/1/2016,APIS,APME,APIS,F,257,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2788,SP16A1,SP16A1P-135,2016,SP,1,42.6815,-83.75499,squash,A,Pan,8/14/2016,NON,LASI,LASI,F,17.1,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2853,SP16D1,SP16D1P-200,2016,SP,1,42.6815,-83.75499,flowers,D,Pan,8/14/2016,NON,LASI,LASI,F,212,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4851,SP16D2,SP16D2P-102,2016,SP,2,42.6815,-83.75499,flowers,D,Pan,9/1/2016,NON,LASI,LASI,F,34.5,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2665,SP16A1,SP16A1N-12,2016,SP,1,42.6815,-83.75499,squash,A,Net,8/14/2016,NON,BOIM,BOMB,F,too high,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2757,SP16D1,SP16D1N-104,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,NON,BOIM,BOMB,F,233,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2769,SP16D1,SP16D1N-116,2016,SP,1,42.6815,-83.75499,flowers,D,Net,8/14/2016,APIS,APME,APIS,F,232,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4799,SP16B2,SP16B2N-50,2016,SP,2,42.6815,-83.75499,squash,B,Net,9/1/2016,NON,BOIM,BOMB,F,570,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2795,SP16B1,SP16B1P-142,2016,SP,1,42.6815,-83.75499,squash,B,Pan,8/14/2016,NON,LASI,LASI,F,35.4,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2796,SP16B1,SP16B1P-143,2016,SP,1,42.6815,-83.75499,squash,B,Pan,8/14/2016,NON,LASI,LASI,F,48.9,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2797,SP16B1,SP16B1P-144,2016,SP,1,42.6815,-83.75499,squash,B,Pan,8/14/2016,NON,LASI,LASI,F,48.8,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4849,SP16D2,SP16D2P-100,2016,SP,2,42.6815,-83.75499,flowers,D,Pan,9/1/2016,NON,LASI,LASI,F,6.6,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
4850,SP16D2,SP16D2P-101,2016,SP,2,42.6815,-83.75499,flowers,D,Pan,9/1/2016,NON,LASI,LASI,M,7.9,DWV,0,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
2790,SP16A1,SP16A1P-137,2016,SP,1,42.6815,-83.75499,squash,A,Pan,8/14/2016,NON,LASI,LASI,F,13.9,DWV,1,30,38.974,10.13,22.391,29.824,343,0.71941113,38,153,89,6
3154,T16C1,T16C1N-53,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3173,T16C1,T16C1N-72,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,BOIM,BOMB,F,316,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3194,T16D1,T16D1N-93,2016,T,1,42.25154,-84.10862,flowers,D,Net,8/18/2016,APIS,APME,APIS,F,63.4,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4939,T16C2,T16C2N-87,2016,T,2,42.25154,-84.10862,squash,C,Net,9/2/2016,NON,BOIM,BOMB,F,454,DWV,1,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3247,T16D1,T16D1P-148,2016,T,1,42.25154,-84.10862,flowers,D,Pan,8/18/2016,NON,LASI,LASI,F,17.6,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4980,T16D2,T16D2N-128,2016,T,2,42.25154,-84.10862,flowers,D,Net,9/2/2016,NON,LASI,LASI,F,77,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3117,T16A1,T16A1N-16,2016,T,1,42.25154,-84.10862,squash,A,Net,8/18/2016,APIS,APME,APIS,F,400,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3134,T16B1,T16B1N-33,2016,T,1,42.25154,-84.10862,squash,B,Net,8/18/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3197,T16D1,T16D1N-97,2016,T,1,42.25154,-84.10862,flowers,D,Net,8/18/2016,APIS,APME,APIS,F,346,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4864,T16A2,T16A2N-12,2016,T,2,42.25154,-84.10862,squash,A,Net,9/2/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4893,T16B2,T16B2N-41,2016,T,2,42.25154,-84.10862,squash,B,Net,9/2/2016,NON,BOIM,BOMB,F,too high,DWV,1,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3237,T16D1,T16D1P-137,2016,T,1,42.25154,-84.10862,flowers,D,Pan,8/18/2016,NON,LASI,LASI,F,91.4,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3239,T16D1,T16D1P-140,2016,T,1,42.25154,-84.10862,flowers,D,Pan,8/18/2016,NON,LASI,LASI,F,74.6,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3174,T16C1,T16C1N-73,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3214,T16D1,T16D1N-114,2016,T,1,42.25154,-84.10862,flowers,D,Net,8/18/2016,NON,BOIM,BOMB,F,201,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4897,T16B2,T16B2N-45,2016,T,2,42.25154,-84.10862,squash,B,Net,9/2/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4990,T16B2,T16B2P-138,2016,T,2,42.25154,-84.10862,squash,B,Pan,9/2/2016,NON,BOIM,BOMB,F,550,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3152,T16C1,T16C1N-51,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,LASI,LASI,F,27.9,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4987,T16A2,T16A2P-135,2016,T,2,42.25154,-84.10862,squash,A,Pan,9/2/2016,NON,LASI,LASI,F,138,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4868,T16A2,T16A2N-16,2016,T,2,42.25154,-84.10862,squash,A,Net,9/2/2016,NON,BOIM,BOMB,F,165,DWV,1,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3114,T16A1,T16A1N-13,2016,T,1,42.25154,-84.10862,squash,A,Net,8/18/2016,NON,PEPR,PEPO,F,154,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3148,T16C1,T16C1N-47,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,APIS,APME,APIS,F,252,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3160,T16C1,T16C1N-59,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3204,T16D1,T16D1N-104,2016,T,1,42.25154,-84.10862,flowers,D,Net,8/18/2016,APIS,APME,APIS,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4895,T16B2,T16B2N-43,2016,T,2,42.25154,-84.10862,squash,B,Net,9/2/2016,NON,BOIM,BOMB,F,too high,DWV,1,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4901,T16C2,T16C2N-49,2016,T,2,42.25154,-84.10862,squash,C,Net,9/2/2016,APIS,APME,APIS,F,423,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4931,T16C2,T16C2N-79,2016,T,2,42.25154,-84.10862,squash,C,Net,9/2/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3223,T16A1,T16A1P-123,2016,T,1,42.25154,-84.10862,squash,A,Pan,8/18/2016,NON,LASI,LASI,F,54.5,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3245,T16D1,T16D1P-146,2016,T,1,42.25154,-84.10862,flowers,D,Pan,8/18/2016,NON,LASI,LASI,F,27,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
4984,T16D2,T16D2N-132,2016,T,2,42.25154,-84.10862,flowers,D,Net,9/2/2016,NON,LASI,LASI,F,143,DWV,1,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3143,T16B1,T16B1N-42,2016,T,1,42.25154,-84.10862,squash,B,Net,8/18/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3155,T16C1,T16C1N-54,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,BOIM,BOMB,F,too high,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3149,T16C1,T16C1N-48,2016,T,1,42.25154,-84.10862,squash,C,Net,8/18/2016,NON,LASI,LASI,F,23.8,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3232,T16C1,T16C1P-132,2016,T,1,42.25154,-84.10862,squash,C,Pan,8/18/2016,NON,LASI,LASI,F,12.9,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
3235,T16D1,T16D1P-135,2016,T,1,42.25154,-84.10862,flowers,D,Pan,8/18/2016,NON,LASI,LASI,F,16.7,DWV,0,33,75.521,13.584,26.44,35.446,292,0.823700507,9,103,40,1
